"Mkt Al","Orig","Dest","Op Al","Stop-1 Al","Stop-1 Airport","Stop-2 Al","Stop-2 Airport","Total Pax","Pax Share","% POO Orig","% POO Dest","% POO Other","Fare","Rev","Yield","Year","Month","Class","Year-Month-Day"
"JL","HND","SYD","JL",NULL,NULL,NULL,NULL,"8.4593","0.251382921063421","97.42999999999998","2.02","0.5499999999999999","1284.9064343385385","10869.409","0.165061782147561","2022","Oct","First","2022-10-01 00:00:00"
"MU","PVG","SYD","MU",NULL,NULL,NULL,NULL,"3.2628","0.0969598187610949","97.68","1.7399999999999998","0.58","1292.7865636876304","4218.104","0.1649487321559325","2022","Oct","First","2022-10-01 00:00:00"
"CX","PVG","SYD","CX","CX","HKG",NULL,NULL,"8.8085","0.2617600108977272","100","0","0","1800.6099789975592","15860.673","0.2297427444602773","2022","Oct","First","2022-10-01 00:00:00"
"CX","HKG","SYD","CX","QF","MEL",NULL,NULL,"0.3702","0.0110011416284655","100","0","0","1751.1528903295516","648.2768","0.237579902942787","2022","Oct","First","2022-10-01 00:00:00"
"CX","BOM","SYD","CX","CX","HKG",NULL,NULL,"1.4844","0.0441115468214322","98.51","1.4900000000000002","0","2060.5617084343844","3058.6978","0.2029439976232909","2022","Oct","First","2022-10-01 00:00:00"
"CX","BKK","SYD","CX","CX","HKG",NULL,NULL,"13.095","0.3659660873102581","95.8298969072165","4.1701030927835046","0","1847.10526155021","24187.8434","0.2461900460262647","2022","Dec","First","2022-12-01 00:00:00"
"CX","PVG","SYD","CX","CX","HKG",NULL,NULL,"16.1232","0.4505952209943302","100","0","0","1906.6406172471968","30741.148","0.2432713653790106","2022","Dec","First","2022-12-01 00:00:00"
"CX","DEL","SYD","CX","CX","HKG",NULL,NULL,"7.8266","0.218730063302212","100","0","0","2246.23348580482","17580.371","0.2155257526674606","2022","Dec","First","2022-12-01 00:00:00"
"CX","KIX","SYD","CX","CX","HKG",NULL,NULL,"4.1707","0.1165585918552801","100","0","0","1891.1866832905744","7887.5723","0.2440558504801087","2022","Dec","First","2022-12-01 00:00:00"
"CX","ICN","SYD","CX","CX","HKG",NULL,NULL,"13.6277","0.3808534591857965","98.7085403993337","1.2914596006662895","0","1985.0140008952355","27051.1753","0.2388980267410119","2022","Dec","First","2022-12-01 00:00:00"
"SQ","BOM","SYD","UK","SQ","SIN",NULL,NULL,"2.0067","0.0560812636430313","100","0","0","1001.7211840334878","2010.1539","0.0986591669444128","2022","Dec","First","2022-12-01 00:00:00"
"KE","ICN","SYD","KE",NULL,NULL,NULL,NULL,"2.7024","0.1274490879235999","98.8","0.4","0.8","205.62211367673177","555.6732","0.0247467862642445","2022","Feb","Other","2022-02-01 00:00:00"
"TR","KTM","SYD","SQ","TR","SIN",NULL,NULL,"7.0847","0.3341246866534668","100","0","0","340.81198921619824","2414.5507","0.0350323823545349","2022","Feb","Other","2022-02-01 00:00:00"
"TR","ATQ","SYD","TR","TR","SIN",NULL,NULL,"1.1452","0.054009286371413","100","0","0","367.9137268599371","421.3348","0.0340448235749989","2022","Feb","Other","2022-02-01 00:00:00"
"TR","KTM","SYD","SQ","TR","SIN",NULL,NULL,"0.5866","0.0131960464590818","100","0","0","304.37862257074664","178.5485","0.0312873626041388","2022","Mar","Other","2022-03-01 00:00:00"
"NH","HND","SYD","NH",NULL,NULL,NULL,NULL,"1.8055","0.018268464634352","97.69","1.62","0.69","185.9771808363334","335.7818","0.0238910196783529","2022","May","Other","2022-05-01 00:00:00"
"SQ","CGK","SYD","SQ","SQ","SIN",NULL,NULL,"1.5689","0.0158744913679506","98.29","1.28","0.43","127.31843967110714","199.7499","0.0230781827239497","2022","May","Other","2022-05-01 00:00:00"
"EK","KTM","SYD","EK","EK","DXB",NULL,NULL,"0.6635","0.0071324336082765","100","0","0","390.17935192162776","258.884","0.0401068996275599","2022","Jun","Other","2022-06-01 00:00:00"
"SQ","CGK","SYD","SQ","SQ","SIN",NULL,NULL,"14.1094","0.1516719800340877","99.46","0.5399999999999999","0","190.25534041135697","2684.3887","0.0344863440171186","2022","Jun","Other","2022-06-01 00:00:00"
"NH","HND","SYD","NH",NULL,NULL,NULL,NULL,"8.0021","0.0837839061441","95.78","4.079999999999999","0.1399999999999999","210.85493807875432","1687.2823","0.0270868686806831","2022","Jul","Other","2022-07-01 00:00:00"
"SQ","CGK","SYD","SQ","SQ","SIN",NULL,NULL,"5.0205","0.0525658390668017","98.65","1.35","0","198.7984065332138","998.0674","0.0360348898639912","2022","Jul","Other","2022-07-01 00:00:00"
"VN","PUS","SYD","VN","VN","SGN",NULL,NULL,"1.194","0.0125014663570881","100","0","0","161.88048576214408","193.2853","0.0202471558150008","2022","Jul","Other","2022-07-01 00:00:00"
"VN","PUS","SYD","VN","VN","HAN","VN","SGN","2.405","0.0251809267912873","100","0","0","161.8857380457381","389.3352","0.0202478127428807","2022","Jul","Other","2022-07-01 00:00:00"
"VN","ICN","SYD","OZ","VN","HAN",NULL,NULL,"15.046","0.1575352284830394","100","0","0","168.35484514156587","2533.067","0.0202616406123431","2022","Jul","Other","2022-07-01 00:00:00"
"OZ","ICN","SYD","OZ",NULL,NULL,NULL,NULL,"1.1725","0.0090151345694711","96.86","3.14","0","262.73901918976543","308.0615","0.0316208516433615","2022","Aug","Other","2022-08-01 00:00:00"
"KE","ICN","SYD","KE",NULL,NULL,NULL,NULL,"8.4387","0.0648835958135576","97.88","1.87","0.25","262.74147676774857","2217.1965","0.0316211474148424","2022","Aug","Other","2022-08-01 00:00:00"
"UL","BOM","SYD","UL","UL","CMB",NULL,NULL,"2.3274","0.0178949460102236","100","0","0","96.18918106041076","223.8707","0.0094736385969932","2022","Aug","Other","2022-08-01 00:00:00"
"VN","DEL","SYD","VN","VN","HAN",NULL,NULL,"21.8932","0.1683327455491224","100","0","0","310.33065974823234","6794.1312","0.029776178407412","2022","Aug","Other","2022-08-01 00:00:00"
"VN","CXR","SYD","VN","VN","HAN",NULL,NULL,"1.3034","0.0100216003393165","100","0","0","127.22333895964402","165.8229","0.0188490504376348","2022","Aug","Other","2022-08-01 00:00:00"
"CX","ICN","SYD","CX","CX","HKG",NULL,NULL,"2.3009","0.0178571870668827","100","0","0","503.57990351601546","1158.687","0.0606062451963303","2022","Sep","Other","2022-09-01 00:00:00"
"CX","DEL","SYD","CX","CX","HKG",NULL,NULL,"1.5888","0.0123306092450186","100","0","0","600.6805765357502","954.3613","0.0576352076436996","2022","Sep","Other","2022-09-01 00:00:00"
"CX","BOM","SYD","CX","CX","HKG",NULL,NULL,"1.3839","0.0107403890572641","100","0","0","589.917840884457","816.3873","0.0581008005770211","2022","Sep","Other","2022-09-01 00:00:00"
"VN","ICN","SYD","OZ","VN","HAN",NULL,NULL,"2.2535","0.0178597709590376","100","0","0","133.42485023297095","300.6729","0.0160577877156011","2022","Oct","Other","2022-10-01 00:00:00"
"VN","ICN","SYD","OZ","VN","SGN",NULL,NULL,"0.8331","0.0066026071382179","100","0","0","133.42827991837714","111.1591","0.0160582004809899","2022","Oct","Other","2022-10-01 00:00:00"
"VN","PNH","SYD","VN","VN","SGN",NULL,NULL,"6.4556","0.04916888168838","100","0","0","117.2590928805998","756.9778","0.0166921929189104","2022","Nov","Other","2022-11-01 00:00:00"
"CI","ICN","SYD","CI","CI","TPE",NULL,NULL,"8.141","0.0620056796928406","100","0","0","252.8098268026041","2058.1248","0.0304258653775947","2022","Nov","Other","2022-11-01 00:00:00"
"PR","SIN","SYD","PR","PR","MNL",NULL,NULL,"4.3202","0.0329046723263739","100","0","0","184.96872829961575","799.1019","0.0294175169775563","2022","Nov","Other","2022-11-01 00:00:00"
"NH","ITM","SYD","NH","NH","HND",NULL,NULL,"0.9661","0.0073582713611661","95.02","3.32","1.66","191.4210744229376","184.9319","0.0245954385485476","2022","Nov","Other","2022-11-01 00:00:00"
"NH","HND","SYD","NH",NULL,NULL,NULL,NULL,"6.1435","0.0467917815001801","96.99","2.68","0.3399999999999999","191.45894034345244","1176.228","0.0245952180303638","2022","Nov","Other","2022-11-01 00:00:00"
"SQ","KNO","SYD","SQ","SQ","SIN",NULL,NULL,"0.5047","0.0038440322492294","100","0","0","251.60114919754307","126.9831","0.0365787799491438","2022","Nov","Other","2022-11-01 00:00:00"
"TG","BKK","SYD","TG",NULL,NULL,NULL,NULL,"1.6657","0.0126867535516969","98.01","1.66","0.33","163.1193492225491","271.7079","0.0217412407017725","2022","Nov","Other","2022-11-01 00:00:00"
